120,001112,201-290,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,311,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0
120,001112,322,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0.0
120,001112,371,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0.0
120,001112,390,5,2,5,1,20.0,1,0,0,2,0,0,0,2,2,0,0,0,34.0,0.0
120,001112,311-390,11,2,12,1,9.09090909091,1,0,0,2,0,0,0,2,2,0,0,0,221.0,0.0
120,001112,411,25,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,0.0
120,001112,413,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,0.0
120,001112,433,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0.0
120,001112,435,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0
120,001112,451,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0
120,001112,480,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0,0.0
120,001112,490,2,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,13.0,0.0
120,001112,411-490,55,11,54,0,0,1,0,0,1,0,0,0,1,1,0,0,0,766.0,0.0
120,001112,511,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5012.0,0.0
120,001112,589,1,1,0,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0,16.0,0.0
120,001112,311-590,70,15,75,2,2.85714285714,2,0,0,4,0,0,0,4,4,0,0,0,6015.0,0.0
120,001112,613,1,1,0,1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001112,631,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,611-690,3,1,3,1,33.3333333333,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001112,751,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,790,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4.0,0.0
120,001112,721-790,2,1,6,0,0,2,0,0,1,0,0,0,2,1,0,0,0,4.0,0.0
120,001112,811,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15624.0,0.0
120,001112,830,2,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,7964.0,0.0
120,001112,838,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
120,001112,881,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.0,0.0
120,001112,801-890,5,0,17,0,0,1,0,0,0,0,0,0,2,0,0,0,0,24907.0,0.0
120,001112,101-690,79,17,86,4,5.06329113924,3,0,0,4,0,0,0,7,4,0,0,0,6064.0,0.0
120,001112,101-903,86,18,109,4,4.6511627907,6,0,0,5,0,0,0,11,5,0,0,0,30975.0,0.0
120,001112,"141,142,143,151,161,171,173,181,611,612,614",1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001112,"131,132",2,1,1,1,50.0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,0.0
120,001112,"371,373",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0.0
120,001112,"433,434",3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0.0
120,001112,"635,641,642,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,131,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0
120,001114,142,1,1,0,1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001114,143,1,1,0,1,100.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001114,151,1,1,3,1,100.0,2,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0
120,001114,173,1,1,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,101-190,5,4,10,4,80.0,2,1,1,0,0,0,0,5,0,0,0,0,17.0,0.0
120,001114,311,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0
120,001114,322,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0
120,001114,371,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0.0
120,001114,390,4,1,6,1,25.0,0,0,0,1,0,0,0,1,1,0,0,0,144.0,0.0
120,001114,311-390,9,1,13,1,11.1111111111,0,0,0,1,0,0,0,1,1,0,0,0,482.0,0.0
120,001114,411,87,22,90,2,2.29885057471,1,0,0,1,0,1,1,7,2,0,1,2,581.0,0.0
120,001114,413,22,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0,0.0
120,001114,431,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.0,0.0
120,001114,433,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0.0
120,001114,480,39,11,34,11,28.2051282051,2,0,0,9,0,0,0,13,9,0,0,1,388.0,26.0
120,001114,490,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0.0
120,001114,411-490,160,37,177,13,8.125,3,0,0,10,0,1,1,20,11,0,1,3,3051.0,26.0
120,001114,511,6,2,21,1,16.6666666667,2,0,0,1,0,0,0,3,1,0,0,0,266.0,0.0
120,001114,588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0
120,001114,589,8,1,8,1,12.5,0,0,0,0,0,0,0,1,0,0,0,0,546.0,0.0
120,001114,311-590,184,42,220,16,8.69565217391,5,0,0,12,0,1,1,25,13,0,1,3,4395.0,26.0
120,001114,611,2,1,1,1,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001114,613,2,1,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0
120,001114,635,7,6,3,6,85.7142857143,0,1,0,5,0,0,0,4,3,0,0,0,0.0,0.0
120,001114,637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,641,1,1,0,1,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,663,21,21,0,21,100.0,0,0,0,18,0,0,0,19,16,0,0,5,0.0,0.0
120,001114,611-690,34,30,10,30,88.2352941176,0,1,0,24,0,0,0,24,19,0,0,5,21.0,0.0
120,001114,790,3,1,8,1,33.3333333333,0,0,0,1,0,0,0,1,1,0,0,0,1880.0,0.0
120,001114,721-790,3,1,13,1,33.3333333333,0,0,0,1,0,0,0,1,1,0,0,0,1880.0,0.0
120,001114,803,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,816,7,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
120,001114,819,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.0
120,001114,823,1,1,2,1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001114,829,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0.0
120,001114,830,7,2,27,2,28.5714285714,0,0,0,0,0,0,0,0,0,0,0,0,21174.0,0.0
120,001114,831,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001114,838,18,4,24,1,5.55555555556,0,0,0,1,0,0,0,1,1,0,0,0,33.0,0.0
120,001114,881,5,1,11,1,20.0,3,0,0,2,0,0,0,6,3,0,0,0,438.0,0.0
120,001114,886,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.0,0.0
120,001114,801-890,44,8,156,5,11.3636363636,6,0,0,3,0,0,0,9,4,0,0,0,32796.0,0.0
120,001114,101-690,223,76,242,50,22.4215246637,7,2,1,36,0,1,1,54,32,0,1,8,4433.0,26.0
120,001114,101-903,270,85,411,56,20.7407407407,13,2,1,40,0,1,1,64,37,0,1,8,39109.0,26.0
120,001114,"141,142,143,151,161,171,173,181,611,612,614",6,5,5,5,83.3333333333,2,1,1,0,0,0,0,6,0,0,0,0,0.0,0.0
120,001114,"131,132",1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0
120,001114,"371,373",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0.0
120,001114,"433,434",7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0.0
120,001114,"635,641,642,643",8,7,3,7,87.5,0,1,0,6,0,0,0,4,3,0,0,0,0.0,0.0
120,001115,131,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
120,001115,151,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001115,174,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001115,188,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001115,101-190,5,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0
120,001115,322,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,0.0
120,001115,371,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001115,373,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0
120,001115,390,17,4,16,3,17.6470588235,2,0,0,5,0,0,0,1,1,0,0,0,654.0,0.0
120,001115,311-390,21,4,24,3,14.2857142857,2,0,0,5,0,0,0,1,1,0,0,0,861.0,0.0
120,001115,411,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
120,001115,413,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0.0
120,001115,431,6,2,8,1,16.6666666667,0,0,0,0,0,0,0,1,0,0,0,0,1085.0,0.0
120,001115,432,2,2,0,2,100.0,0,0,0,2,0,0,0,0,0,0,0,0,180.0,0.0
120,001115,433,13,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.0,0.0
120,001115,434,4,2,2,1,25.0,0,0,0,1,0,0,0,0,0,0,0,0,283.0,0.0
120,001115,435,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0.0
120,001115,451,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0.0
120,001115,480,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0,0.0
120,001115,490,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0
120,001115,411-490,40,8,58,4,10.0,0,0,0,3,0,0,0,1,0,0,0,0,2462.0,0.0
120,001115,511,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0.0
120,001115,521,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,0.0
120,001115,589,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0
120,001115,311-590,65,12,92,7,10.7692307692,2,0,0,8,0,0,0,2,1,0,0,0,3492.0,0.0
120,001115,611,1,1,1,1,100.0,0,0,0,1,0,0,0,2,1,0,0,0,0.0,0.0
120,001115,613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001115,663,2,1,3,1,50.0,0,0,0,0,0,0,0,1,0,0,0,0,50.0,0.0
120,001115,611-690,4,2,7,2,50.0,0,0,0,1,0,0,0,3,1,0,0,0,50.0,0.0
120,001115,731,2,1,6,1,50.0,1,1,1,0,0,0,0,2,0,0,0,0,150.0,0.0
120,001115,771,1,1,0,1,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001115,772,3,3,0,3,100.0,0,0,0,1,0,0,0,3,1,0,0,0,0.0,0.0
120,001115,721-790,6,5,8,5,83.3333333333,1,2,1,1,0,0,0,6,1,0,0,0,150.0,0.0
120,001115,822,1,1,0,1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,660.0,0.0
120,001115,829,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0.0
120,001115,838,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,3.0,0.0
120,001115,864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001115,880,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0,0.0
120,001115,881,1,1,4,1,100.0,3,0,0,2,0,0,0,5,2,0,0,2,176.0,0.0
120,001115,886,2,2,2,2,100.0,0,0,0,0,0,0,0,1,0,0,0,0,1724.0,0.0
120,001115,801-890,9,4,23,4,44.4444444444,4,0,0,3,0,0,0,8,3,0,0,3,2949.0,0.0
120,001115,101-690,74,14,114,9,12.1621621622,4,0,0,9,0,0,0,7,2,0,0,0,3545.0,0.0
120,001115,101-903,89,23,145,18,20.2247191011,9,2,1,13,0,0,0,21,6,0,0,3,6644.0,0.0
120,001115,"141,142,143,151,161,171,173,181,611,612,614",2,1,5,1,50.0,1,0,0,1,0,0,0,3,1,0,0,0,0.0,0.0
120,001115,"131,132",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
120,001115,"371,373",2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0
120,001115,"433,434",17,3,24,1,5.88235294118,0,0,0,1,0,0,0,0,0,0,0,0,666.0,0.0
120,001115,"635,641,642,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,131,4,2,5,2,50.0,0,0,0,1,0,0,0,4,2,0,0,0,51.0,0.0
120,001116,142,1,1,0,1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
120,001116,143,1,1,0,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0
120,001116,151,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,181,1,1,0,1,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,183,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,186,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,101-190,10,5,14,5,50.0,0,0,0,3,0,0,0,6,3,0,0,0,51.0,0.0
120,001116,212,1,1,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,201-290,1,1,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001116,321,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
120,001116,323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
120,001116,371,3,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,169.0,0.0
120,001116,372,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0
120,001116,373,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
120,001116,390,10,4,9,1,10.0,0,0,0,0,0,0,0,2,1,0,0,0,836.0,0.0
120,001116,311-390,17,4,23,1,5.88235294118,1,0,0,0,0,0,0,3,1,0,0,1,1072.0,0.0
120,001116,411,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0.0
120,001116,413,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0
120,001116,431,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.0,0.0
120,001116,433,15,2,16,1,6.66666666667,0,0,0,1,0,0,0,1,1,0,0,0,333.0,0.0
120,001116,434,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.0,0.0
120,001116,435,4,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,53.0,0.0
120,001116,451,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.0,0.0
120,001116,480,10,3,11,1,10.0,2,0,0,2,0,0,0,2,2,0,0,0,107.0,0.0
