FID_tri_ob,N,9,0,obce_1250_,C,32
0,OOP Rožnov pod Radhoštěm
0,OOP Rumburk
0,OOP Rychnov nad Kněžnou
0,OOP Rychnov u Jablonce nad Nisou
0,OOP Rýmařov
0,OOP Sadská
0,OOP Sedlčany
0,OOP Semily
0,OOP Sezimovo Ústí
0,OOP Skuteč
0,OOP Slaný
0,OOP Slavičín
0,OOP Slavkov u Brna
0,OOP Slavonice
0,OOP Smržovka
0,OOP Sobotka
0,OOP Soběslav
0,OOP Sokolov - město
0,OOP Sokolov-venkov
0,OOP Starý Plzenec
0,OOP Stochov
0,OOP Stod
0,OOP Strakonice
0,OOP Stráž pod Ralskem
0,OOP Studénka
0,OOP Stříbro
0,OOP Suchdol nad Lužnicí
0,OOP Suché Vrbné
0,OOP Sušice
0,OOP Svitavy
0,OOP Svoboda nad Úpou
0,OOP Světlá nad Sázavou
0,OOP Sázava
0,OOP Tachov
0,OOP Tanvald
0,OOP Telč
0,OOP Teplice
0,OOP Teplá
0,OOP Terezín
0,OOP Tišnov
0,OOP Toužim
0,OOP Trhové Sviny
0,OOP Trmice
0,OOP Trnovany
0,OOP Trutnov
0,OOP Turnov
0,OOP Tábor
0,OOP Týn nad Vltavou
0,OOP Týnec nad Labem
0,OOP Týnec nad Sázavou
0,OOP Týniště nad Orlicí
0,OOP Těrlicko
0,OOP Třebechovice pod Orebem
0,OOP Třeboň
0,OOP Třebíč
0,OOP Třemošnice
0,OOP Třemošná
0,OOP Třešť
0,OOP Třinec
0,OOP Uherské Hradiště
0,OOP Uherský Brod
0,OOP Uherský Ostroh
0,OOP Uhlířské Janovice
0,OOP Unhošť
0,OOP Uničov
0,OOP Valašské Klobouky
0,OOP Valašské Meziříčí
0,OOP Varnsdorf
0,OOP Vejprty
0,OOP Velká Bystřice
0,OOP Velká Bíteš
0,OOP Velké Březno
0,OOP Velké Heraltice
0,OOP Velké Losiny
0,OOP Velké Meziříčí
0,OOP Velký Šenov
0,OOP Velvary
0,OOP Veselí nad Lužnicí
0,OOP Veselí nad Moravou
0,OOP Vimperk
0,OOP Vizovice
0,OOP Vlašim
0,OOP Vodňany
0,OOP Vojkovice
0,OOP Volary
0,OOP Volyně
0,OOP Votice
0,OOP Vranov nad Dyjí
0,OOP Vratimov
0,OOP Vrbno pod Pradědem
0,OOP Vrchlabí
0,OOP Vsetín
0,OOP Vysoké Mýto
0,OOP Vyškov
0,OOP Vyšší Brod
0,OOP Vítkov
0,OOP Větřní
0,OOP Zbiroh
0,OOP Zbraslavice
0,OOP Zdice
0,OOP Zlaté Hory
0,OOP Zlín
0,OOP Znojmo
0,OOP Zruč nad Sázavou
0,OOP Zvíkovské Podhradí
0,OOP Zábřeh
0,OOP Úněšov
0,OOP Úpice
0,OOP Ústí nad Labem - město
0,OOP Ústí nad Orlicí
0,OOP Úvaly
0,OOP Čechtice
0,OOP Čelákovice
0,OOP Čerčany
0,OOP Česká Kamenice
0,OOP Česká Lípa
0,OOP Česká Skalice
0,OOP Česká Třebová
0,OOP České Budějovice
0,OOP Český Brod
0,OOP Český Dub
0,OOP Český Krumlov
0,OOP Český Těšín
0,OOP Čimelice
0,OOP Čáslav
0,OOP Řevnice
0,OOP Říčany
0,OOP Šlapanice
0,OOP Šluknov
0,OOP Špindlerův Mlýn
0,OOP Šternberk
0,OOP Štětí
0,OOP Šumperk
0,OOP Švihov
0,OOP Žacléř
0,OOP Žamberk
0,OOP Žandov
0,OOP Žatec
0,OOP Železná Ruda
0,OOP Železný Brod
0,OOP Židlochovice
0,OOP Žlutice
0,OOP Žďár nad Sázavou
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
