586374,OOP Hodonín,12496.0
587982,OOP Třešť,18634.0
562751,OOP Velký Šenov,12090.0
572641,OOP Chrast,10937.0
571415,OOP Sázava,2688.0
599387,OOP Čechtice,7935.0
594351,OOP Moravský Krumlov,21565.0
585513,OOP Napajedla,12433.0
560201,OOP Volyně,21650.0
561622,OOP Nový Bor,22112.0
598909,OOP Vodňany,13939.0
555169,OOP Pernink,3032.0
579009,OOP Rokycany,21207.0
562203,OOP Jablonné v Podještědí,4028.0
570401,OOP Chlumec nad Cidlinou,9474.0
563439,OOP Radonice,4557.0
564206,OOP Hejnice,3992.0
555045,OOP Nová Role,5517.0
587397,OOP Morkovice-Slížany,16550.0
598607,OOP Suché Vrbné,8928.0
569437,OOP Šumperk,47955.0
581267,OOP Letohrad,19814.0
589772,OOP Plumlov,10734.0
573558,OOP Havlíčkův Brod,32704.0
585017,OOP Hustopeče,37209.0
596892,OOP Tišnov,34607.0
599379,OOP Týnec nad Sázavou,15608.0
599107,OOP Bohumín,29176.0
560502,OOP Kynšperk nad Ohří,6557.0
588652,OOP Hulín,16138.0
567027,OOP Most,66825.0
599115,OOP Veselí nad Lužnicí,10091.0
599832,OOP Příbor,22889.0
556726,OOP Kolinec,3861.0
570371,OOP Vsetín,33898.0
551651,OOP Karlovy Vary - Rybáře,2075.0
573582,OOP Chotěboř,19932.0
569381,OOP Mohelnice,7782.0
561142,OOP Počátky,9884.0
551503,OOP Trhové Sviny,37688.0
575704,OOP Pardubice 2,1550.0
599573,OOP Mnichovo Hradiště,26589.0
598615,OOP Hluboká nad Vltavou,22620.0
598453,OOP Jablunkov,16893.0
599042,OOP Tábor,37338.0
578070,OOP Klatovy,26154.0
583723,OOP Rosice,40106.0
574465,OOP Hronov,20220.0
571792,OOP Kralupy nad Vltavou,21400.0
569879,OOP Třebechovice pod Orebem,11243.0
598178,OOP Havířov,81411.0
554146,OOP Velké Losiny,10470.0
534200,OOP Kutná Hora,25346.0
565610,OOP Štětí,14825.0
583880,OOP Rajhrad,25375.0
582786,MŘ Brno,0
534111,OOP Zdice,19316.0
599158,OOP Těrlicko,8658.0
571679,OOP Kostelec nad Černými Lesy,10767.0
598771,OOP Humpolec,26616.0
568155,OOP Neštěmice,2425.0
572071,OOP Heřmanův Městec,10523.0
578665,OOP Kralovice,14067.0
597686,OOP Moravský Beroun,6149.0
571687,OOP Pečky,16563.0
580040,OOP Vysoké Mýto,24196.0
569909,OOP Hradec nad Moravicí,9770.0
570940,OOP Mladá Boleslav I,10201.0
599638,OOP Křinec,10356.0
566063,OOP Postoloprty,18286.0
560570,OOP Loket,4698.0
569143,OOP Kojetín,6011.0
579629,OOP Trutnov,36223.0
571741,OOP Čáslav,21367.0
561851,OOP Minoň,12715.0
591581,OOP Náměšť nad Oslavou,15121.0
573132,OOP Nový Bydžov,35190.0
599441,OOP Velvary,20352.0
583685,OOP Šlapanice,23161.0
599301,OOP Sadská,11241.0
578827,OOP Úněšov,8545.0
569950,OOP Vítkov,13481.0
597368,OOP Rýmařov,21367.0
568376,OOP Kravaře,22225.0
598496,OOP Jesenice,4327.0
566012,OOP Žatec,32252.0
564290,OOP Český Dub,7292.0
587991,OOP Telč,16417.0
566462,OOP Nýřany,22663.0
585670,OOP Zlín,88191.0
598488,OOP Sedlčany,29221.0
564141,OOP Hodkovice nad Mohelkou,7640.0
560278,OOP Strakonice,27988.0
565270,OOP Hořesedly,6921.0
545244,OOP Karolinka,13136.0
557129,OOP Kašperské Hory,3254.0
586005,OOP Blansko,43585.0
578533,OOP Horažďovice,12608.0
568015,OOP Chlumec,7584.0
574139,OOP Jaroměř,17973.0
599514,OOP Bělá pod Bezdězem,9816.0
564133,OOP Nové Město pod Smrkem,4569.0
562921,OOP Benešov nad Ploučnicí,8540.0
574163,OOP Broumov,6462.0
532053,OOP Kladno,68973.0
589250,OOP Prostějov 2,45851.0
598623,OOP Český Krumlov,19036.0
