Jizbice,Nymburk,Středočeský kraj,OOP Nymburk,317.0
Milotice nad Opavou,Bruntál,Moravskoslezský kraj,OOP Bruntál,433.0
Rožďalovice,Nymburk,Středočeský kraj,OOP Křinec,1613.0
Karlštejn,Beroun,Středočeský kraj,OOP Karlštejn,784.0
Kotopeky,Beroun,Středočeský kraj,OOP Zdice,296.0
Pernštejnské Jestřabí,Brno-venkov,Jihomoravský kraj,OOP Tišnov,166.0
Cvrčovice,Brno-venkov,Jihomoravský kraj,OOP Pohořelice,1305.0
Kamenec u Poličky,Svitavy,Pardubický kraj,OOP Polička,562.0
Chřibská,Děčín,Ústecký kraj,OOP Krásná Lípa,1437.0
Libkovice pod Řípem,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,554.0
Kunčina,Svitavy,Pardubický kraj,OOP Moravská Třebová,1338.0
Soběšice,Klatovy,Plzeňský kraj,OOP Kašperské Hory,388.0
Vítězná,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,1373.0
Dolní Brusnice,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,357.0
Nové Mitrovice,Plzeň-jih,Plzeňský kraj,OOP Blovice,322.0
Šumice,Brno-venkov,Jihomoravský kraj,OOP Pohořelice,1945.0
Vědomice,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,852.0
Horní Radslavice,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,90.0
Mnichovice,Praha-východ,Středočeský kraj,OOP Říčany,3281.0
Mutějovice,Rakovník,Středočeský kraj,OOP Hořesedly,819.0
Bílá,Frýdek-Místek,Moravskoslezský kraj,OOP Frýdlant nad Ostravicí,1149.0
Řetůvka,Ústí nad Orlicí,Pardubický kraj,OOP Ústí nad Orlicí,284.0
Kobylnice,Brno-venkov,Jihomoravský kraj,OOP Šlapanice,1327.0
Družec,Kladno,Středočeský kraj,OOP Unhošť,1001.0
Radkova Lhota,Přerov,Olomoucký kraj,OOP Přerov 1,192.0
Střítež nad Ludinou,Přerov,Olomoucký kraj,OOP Hranice na Moravě,835.0
Vendryně,Frýdek-Místek,Moravskoslezský kraj,OOP Třinec,4214.0
Radňovice,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,336.0
Souňov,Kutná Hora,Středočeský kraj,OOP Čáslav,130.0
Hříšice,Jindřichův Hradec,Jihočeský kraj,OOP Dačice,327.0
Krásno,Sokolov,Karlovarský kraj,OOP Horní Slavkov,738.0
Citonice,Znojmo,Jihomoravský kraj,OOP Znojmo,561.0
Kubova Huť,Prachatice,Jihočeský kraj,OOP Horní Vltavice,108.0
Korytná,Uherské Hradiště,Zlínský kraj,OOP Uherský Brod,985.0
Skrýchov u Malšic,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,131.0
Osík,Svitavy,Pardubický kraj,OOP Litomyšl,1029.0
Kuňovice,Benešov,Středočeský kraj,OOP Čechtice,90.0
Darkovice,Opava,Moravskoslezský kraj,OOP Hlučín,1293.0
Loučim,Domažlice,Plzeňský kraj,OOP Kdyně,125.0
Plavy,Jablonec nad Nisou,Liberecký kraj,OOP Tanvald,1052.0
Dvory nad Lužnicí,Jindřichův Hradec,Jihočeský kraj,OOP Suchdol nad Lužnicí,342.0
Podveky,Kutná Hora,Středočeský kraj,OOP Uhlířské Janovice,211.0
Velká Chyška,Pelhřimov,Kraj Vysočina,OOP Pacov,305.0
Bohuslavice u Zlína,Zlín,Zlínský kraj,OOP Zlín,782.0
Oslavička,Žďár nad Sázavou,Kraj Vysočina,OOP Třebíč,104.0
Malíč,Litoměřice,Ústecký kraj,OOP Litoměřice,158.0
Hejná,Klatovy,Plzeňský kraj,OOP Horažďovice,177.0
Mrzky,Kolín,Středočeský kraj,OOP Český Brod,145.0
Toušice,Kolín,Středočeský kraj,OOP Kouřim,334.0
Košíky,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,420.0
Trotina,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,83.0
Bratřice,Pelhřimov,Kraj Vysočina,OOP Pacov,157.0
Borovná,Jihlava,Kraj Vysočina,OOP Telč,85.0
Bašnice,Jičín,Královéhradecký kraj,OOP Hořice,188.0
Radostín,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,312.0
Úholičky,Praha-západ,Středočeský kraj,OOP Libčice nad Vltavou,719.0
Vyžlovka,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,644.0
Uhřice,Kroměříž,Zlínský kraj,OOP Morkovice-Slížany,1455.0
Kestřany,Písek,Jihočeský kraj,OOP Písek,687.0
Sirá,Rokycany,Plzeňský kraj,OOP Zbiroh,124.0
Lazsko,Příbram,Středočeský kraj,OOP Milín,174.0
Tučín,Přerov,Olomoucký kraj,OOP Přerov 1,444.0
Slezské Rudoltice,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,601.0
Češov,Jičín,Královéhradecký kraj,OOP Kopidlno,202.0
Bohuslavice nad Vláří,Zlín,Zlínský kraj,OOP Slavičín,397.0
Žernov,Semily,Liberecký kraj,OOP Turnov,488.0
Podolanka,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,536.0
Čermákovice,Znojmo,Jihomoravský kraj,OOP Moravský Krumlov,92.0
Žižkovo Pole,Havlíčkův Brod,Kraj Vysočina,OOP Přibyslav,363.0
Úherce,Plzeň-sever,Plzeňský kraj,OOP Nýřany,372.0
Horní Podluží,Děčín,Ústecký kraj,OOP Varnsdorf,769.0
Paseky,Písek,Jihočeský kraj,OOP Protivín,153.0
Kolomuty,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav II,274.0
Nový Rychnov,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,1028.0
Nový Jáchymov,Beroun,Středočeský kraj,OOP Králův Dvůr,679.0
Klatovec,Jihlava,Kraj Vysočina,OOP Telč,76.0
Krásný Les,Karlovy Vary,Karlovarský kraj,OOP Ostrov,732.0
Hluboké,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,214.0
Vysoké Chvojno,Pardubice,Pardubický kraj,OOP Holice,395.0
Kejžlice,Pelhřimov,Kraj Vysočina,OOP Humpolec,340.0
Schořov,Kutná Hora,Středočeský kraj,OOP Čáslav,66.0
Arnolec,Jihlava,Kraj Vysočina,OOP Polná,174.0
Týnec,Klatovy,Plzeňský kraj,OOP Nýrsko,1389.0
Mezholezy (dříve okres Domažlice),Domažlice,Plzeňský kraj,OOP Kdyně,85.0
Bukovno,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav I,694.0
Chlumín,Mělník,Středočeský kraj,OOP Vojkovice,474.0
Staré Bříště,Pelhřimov,Kraj Vysočina,OOP Humpolec,52.0
Vodňany,Strakonice,Jihočeský kraj,OOP Vodňany,7004.0
Běloky,Kladno,Středočeský kraj,OOP Unhošť,158.0
Lobendava,Děčín,Ústecký kraj,OOP Velký Šenov,352.0
Lužany,Plzeň-jih,Plzeňský kraj,OOP Přeštice,1340.0
Stráž nad Nisou,Liberec,Liberecký kraj,OOP Liberec Ruprechtice,2129.0
Maňovice,Klatovy,Plzeňský kraj,OOP Horažďovice,37.0
Nýrov,Blansko,Jihomoravský kraj,OOP Letovice,202.0
Sušice,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,12238.0
Zdice,Beroun,Středočeský kraj,OOP Zdice,4031.0
Volanice,Jičín,Královéhradecký kraj,OOP Kopidlno,243.0
Frymburk,Český Krumlov,Jihočeský kraj,OOP Lipno nad Vltavou,1420.0
Hrob,Teplice,Ústecký kraj,OOP Duchcov,2029.0
Horní Habartice,Děčín,Ústecký kraj,OOP Benešov nad Ploučnicí,404.0
Vlkov,Tábor,Jihočeský kraj,OOP Veselí nad Lužnicí,831.0
Janovice,Frýdek-Místek,Moravskoslezský kraj,OOP Frýdlant nad Ostravicí,1830.0
Hrdlív,Kladno,Středočeský kraj,OOP Slaný,478.0
Uzenice,Strakonice,Jihočeský kraj,OOP Blatná,127.0
Lesná,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,887.0
Zabrušany,Teplice,Ústecký kraj,OOP Duchcov,1095.0
Horní Brusnice,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,436.0
Lhůta,Plzeň-město,Plzeňský kraj,OOP Starý Plzenec,169.0
Sobotka,Jičín,Královéhradecký kraj,OOP Sobotka,2414.0
Lysice,Blansko,Jihomoravský kraj,OOP Boskovice,1910.0
Tálín,Písek,Jihočeský kraj,OOP Protivín,165.0
Hřensko,Děčín,Ústecký kraj,OOP Hřensko,331.0
Smolnice,Louny,Ústecký kraj,OOP Louny,420.0
Lázně Kynžvart,Cheb,Karlovarský kraj,OOP Mariánské Lázně,1498.0
Střítež pod Křemešníkem,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,50.0
Jestřabí Lhota,Kolín,Středočeský kraj,OOP Týnec nad Labem,437.0
Kly,Mělník,Středočeský kraj,OOP Neratovice,1264.0
Markvartice,Jihlava,Kraj Vysočina,OOP Telč,1575.0
Vokov,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,111.0
Nová Ves I,Kolín,Středočeský kraj,OOP Pečky,1252.0
Vrbno nad Lesy,Louny,Ústecký kraj,OOP Louny,167.0
Suchdol nad Lužnicí,Jindřichův Hradec,Jihočeský kraj,OOP Suchdol nad Lužnicí,3651.0
Orličky,Ústí nad Orlicí,Pardubický kraj,OOP Letohrad,301.0
Ježkovice,Vyškov,Jihomoravský kraj,OOP Vyškov,367.0
Malešov,Kutná Hora,Středočeský kraj,OOP Zbraslavice,944.0
Sezimovo Ústí,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,7325.0
Vikýřovice,Šumperk,Olomoucký kraj,OOP Šumperk,2292.0
Vohančice,Brno-venkov,Jihomoravský kraj,OOP Tišnov,173.0
Příčina,Rakovník,Středočeský kraj,OOP Jesenice,185.0
Vejprnice,Plzeň-sever,Plzeňský kraj,OOP Nýřany,3688.0
Horní Bělá,Plzeň-sever,Plzeňský kraj,OOP Kaznějov,570.0
Bořetice,Pelhřimov,Kraj Vysočina,OOP Pacov,1382.0
Třebušín,Litoměřice,Ústecký kraj,OOP Litoměřice,556.0
Lázně Bohdaneč,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,3370.0
Radkovice u Hrotovic,Třebíč,Kraj Vysočina,OOP Hrotovice,342.0
Záhornice,Nymburk,Středočeský kraj,OOP Městec Králové,403.0
Horní Studénky,Šumperk,Olomoucký kraj,OOP Zábřeh,357.0
Kaliště,Jihlava,Kraj Vysočina,OOP Telč,699.0
Velké Chvojno,Ústí nad Labem,Ústecký kraj,OOP Libouchec,805.0
Kublov,Beroun,Středočeský kraj,OOP Zdice,619.0
Kunčice nad Labem,Trutnov,Královéhradecký kraj,OOP Vrchlabí,574.0
Radkov,Opava,Moravskoslezský kraj,OOP Vítkov,1229.0
Okřešice,Třebíč,Kraj Vysočina,OOP Třebíč,176.0
Křenek,Praha-východ,Středočeský kraj,OOP Kostelec nad Labem,243.0
Velká Lhota,Vsetín,Zlínský kraj,OOP Jablůnka,487.0
Hvozdná,Zlín,Zlínský kraj,OOP Fryšták,1195.0
Vřeskovice,Klatovy,Plzeňský kraj,OOP Švihov,288.0
Bochov,Karlovy Vary,Karlovarský kraj,OOP Bochov,2045.0
Hroubovice,Chrudim,Pardubický kraj,OOP Skuteč,371.0
Struhařov,Praha-východ,Středočeský kraj,OOP Říčany,1441.0
Lužec nad Cidlinou,Hradec Králové,Královéhradecký kraj,OOP Chlumec nad Cidlinou,507.0
Žerotice,Znojmo,Jihomoravský kraj,OOP Znojmo,316.0
Nová Ves u Leštiny,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,106.0
Strašnov,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav II,260.0
Vlasatice,Brno-venkov,Jihomoravský kraj,OOP Pohořelice,795.0
Břežany I,Kolín,Středočeský kraj,OOP Pečky,318.0
Horka u Staré Paky,Semily,Liberecký kraj,OOP Jilemnice,269.0
Honezovice,Plzeň-jih,Plzeňský kraj,OOP Stod,229.0
Pěčín,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Rokytnice v Orlických horách,539.0
Dolánky nad Ohří,Litoměřice,Ústecký kraj,OOP Terezín,268.0
Komňa,Uherské Hradiště,Zlínský kraj,OOP Bojkovice,564.0
Kynice,Havlíčkův Brod,Kraj Vysočina,OOP Ledeč nad Sázavou,93.0
Chržín,Kladno,Středočeský kraj,OOP Velvary,252.0
Pustá Kamenice,Svitavy,Pardubický kraj,OOP Polička,329.0
Zhoř u Tábora,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,173.0
Bačetín,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Dobruška,401.0
Kájov,Český Krumlov,Jihočeský kraj,OOP Větřní,1667.0
Ochoz,Prostějov,Olomoucký kraj,OOP Konice,191.0
Odolena Voda,Praha-východ,Středočeský kraj,OOP Odolena Voda,5553.0
Malá Vrbka,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,207.0
Bratříkovice,Opava,Moravskoslezský kraj,OOP Velké Heraltice,165.0
Chlumec nad Cidlinou,Hradec Králové,Královéhradecký kraj,OOP Chlumec nad Cidlinou,5363.0
Zásmuky,Kolín,Středočeský kraj,OOP Kouřim,1814.0
Mošnov,Nový Jičín,Moravskoslezský kraj,OOP Příbor,697.0
Droužkovice,Chomutov,Ústecký kraj,OOP Březno,758.0
Dražovice,Klatovy,Plzeňský kraj,OOP Sušice,1024.0
Horní Břečkov,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,283.0
Kondrac,Benešov,Středočeský kraj,OOP Vlašim,479.0
Dobrkovice,Zlín,Zlínský kraj,OOP Luhačovice,265.0
Dobrohošť,Jindřichův Hradec,Jihočeský kraj,OOP Dačice,48.0
Český Jiřetín,Most,Ústecký kraj,OOP Litvínov,71.0
Malotice,Kolín,Středočeský kraj,OOP Kouřim,276.0
Panoší Újezd,Rakovník,Středočeský kraj,OOP Roztoky,294.0
Nová Lhota,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,697.0
Milčice,Nymburk,Středočeský kraj,OOP Sadská,312.0
Lštění,Benešov,Středočeský kraj,OOP Čerčany,381.0
Petrovičky,Jičín,Královéhradecký kraj,OOP Hořice,43.0
Třebosice,Pardubice,Pardubický kraj,OOP Pardubice 4,192.0
Sruby,Ústí nad Orlicí,Pardubický kraj,OOP Choceň,560.0
Zbraslavice,Kutná Hora,Středočeský kraj,OOP Zbraslavice,1400.0
Kuchařovice,Znojmo,Jihomoravský kraj,OOP Znojmo,960.0
Sněžné,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,867.0
Kadaň,Chomutov,Ústecký kraj,OOP Kadaň,18048.0
Mikuleč,Svitavy,Pardubický kraj,OOP Svitavy,222.0
Krchleby,Nymburk,Středočeský kraj,OOP Nymburk,1449.0
Chotoviny,Tábor,Jihočeský kraj,OOP Mladá Vožice,1672.0
Tušovice,Příbram,Středočeský kraj,OOP Březnice,93.0
Zvolenovice,Jihlava,Kraj Vysočina,OOP Telč,80.0
Obruby,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,236.0
Leškovice,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,74.0
Řepice,Strakonice,Jihočeský kraj,OOP Strakonice,459.0
Žďárek,Liberec,Liberecký kraj,OOP Hodkovice nad Mohelkou,126.0
Čachovice,Mladá Boleslav,Středočeský kraj,OOP Dobrovice,876.0
Teplice nad Metují,Náchod,Královéhradecký kraj,OOP Police nad Metují,1731.0
Úbislavice,Jičín,Královéhradecký kraj,OOP Nová Paka,395.0
Chodov,Domažlice,Plzeňský kraj,OOP Domažlice,15131.0
Mikulov,Břeclav,Jihomoravský kraj,OOP Mikulov,7571.0
Sokoleč,Nymburk,Středočeský kraj,OOP Poděbrady,911.0
Neděliště,Hradec Králové,Královéhradecký kraj,OOP Holohlavy,365.0
Babice,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,3507.0
Střezimíř,Benešov,Středočeský kraj,OOP Votice,302.0
Valašská Bystřice,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,2270.0
Roztoky u Semil,Semily,Liberecký kraj,OOP Semily,122.0
Lanžhot,Břeclav,Jihomoravský kraj,OOP Břeclav,3760.0
Bystrovany,Olomouc,Olomoucký kraj,OOP Olomouc 3,1017.0
Ostrožská Lhota,Uherské Hradiště,Zlínský kraj,OOP Uherský Ostroh,1538.0
Sudslava,Ústí nad Orlicí,Pardubický kraj,OOP Choceň,182.0
Staré Město,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,11952.0
Miloňovice,Strakonice,Jihočeský kraj,OOP Volyně,289.0
Konojedy,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,234.0
Ondratice,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,339.0
Cetyně,Příbram,Středočeský kraj,OOP Milín,151.0
Bratkovice,Příbram,Středočeský kraj,OOP Příbram - venkov,313.0
Dolní Kalná,Trutnov,Královéhradecký kraj,OOP Hostinné,681.0
Hodice,Jihlava,Kraj Vysočina,OOP Třešť,755.0
Bystré,Svitavy,Pardubický kraj,OOP Polička,1884.0
Horní Krupá,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,510.0
Příčovy,Příbram,Středočeský kraj,OOP Sedlčany,292.0
Vrbová Lhota,Nymburk,Středočeský kraj,OOP Pečky,430.0
Dyjice,Jihlava,Kraj Vysočina,OOP Telč,132.0
Vrchlabí,Trutnov,Královéhradecký kraj,OOP Vrchlabí,12651.0
Bystrá,Pelhřimov,Kraj Vysočina,OOP Humpolec,113.0
Zduchovice,Příbram,Středočeský kraj,OOP Milín,295.0
Svrkyně,Praha-západ,Středočeský kraj,OOP Libčice nad Vltavou,291.0
Chocenice,Plzeň-jih,Plzeňský kraj,OOP Blovice,561.0
Stvolínky,Česká Lípa,Liberecký kraj,OOP Žandov,340.0
Račetice,Chomutov,Ústecký kraj,OOP Radonice,373.0
Hudlice,Beroun,Středočeský kraj,OOP Králův Dvůr,1235.0
Velké Poříčí,Náchod,Královéhradecký kraj,OOP Hronov,2418.0
Kojatín,Třebíč,Kraj Vysočina,OOP Třebíč,76.0
Hrotovice,Třebíč,Kraj Vysočina,OOP Hrotovice,1756.0
Ivanovice na Hané,Vyškov,Jihomoravský kraj,OOP Vyškov,2921.0
Zadní Vydří,Jihlava,Kraj Vysočina,OOP Telč,57.0
Rohovládova Bělá,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,540.0
Pašinka,Kolín,Středočeský kraj,OOP Kolín,337.0
Bitozeves,Louny,Ústecký kraj,OOP Žatec,420.0
České Lhotice,Chrudim,Pardubický kraj,OOP Chrast,104.0
Nevřeň,Plzeň-sever,Plzeňský kraj,OOP Úněšov,262.0
Vanov,Jihlava,Kraj Vysočina,OOP Telč,90.0
Manětín,Plzeň-sever,Plzeňský kraj,OOP Kralovice,1174.0
Jezbořice,Pardubice,Pardubický kraj,OOP Pardubice 4,343.0
Dohalice,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,459.0
Přísečná,Český Krumlov,Jihočeský kraj,OOP Český Krumlov,197.0
Borovy,Plzeň-jih,Plzeňský kraj,OOP Švihov,230.0
Libišany,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,462.0
Malé Žernoseky,Litoměřice,Ústecký kraj,OOP Lovosice,715.0
Líšina,Plzeň-jih,Plzeňský kraj,OOP Stod,163.0
Třebelovice,Třebíč,Kraj Vysočina,OOP Jemnice,429.0
Kučerov,Vyškov,Jihomoravský kraj,OOP Vyškov,461.0
Nalžovské Hory,Klatovy,Plzeňský kraj,OOP Horažďovice,1194.0
Žilina,Kladno,Středočeský kraj,OOP Stochov,805.0
Lobeč,Mělník,Středočeský kraj,OOP Mšeno,142.0
Plešnice,Plzeň-sever,Plzeňský kraj,OOP Město Touškov,257.0
Písařov,Šumperk,Olomoucký kraj,OOP Zábřeh,707.0
Lom,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,4133.0
Obecnice,Příbram,Středočeský kraj,OOP Příbram - venkov,1241.0
Nová Ves u Nového Města na Moravě,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,630.0
Nížkov,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,958.0
Metylovice,Frýdek-Místek,Moravskoslezský kraj,OOP Palkovice,1666.0
Labuty,Hodonín,Jihomoravský kraj,OOP Kyjov,194.0
Čížkov,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,808.0
Závraty,České Budějovice,Jihočeský kraj,OOP Boršov nad Vltavou,38.0
Hradec Králové,Hradec Králové,Královéhradecký kraj,OOP Hradec Králové 2,93702.0
Branov,Rakovník,Středočeský kraj,OOP Roztoky,191.0
Kryštofovy Hamry,Chomutov,Ústecký kraj,OOP Vejprty,102.0
Klapý,Litoměřice,Ústecký kraj,OOP Libochovice,499.0
Křimov,Chomutov,Ústecký kraj,OOP Chomutov Černovická,360.0
Dobrovíz,Praha-západ,Středočeský kraj,OOP Hostivice,479.0
Býkov-Láryšov,Bruntál,Moravskoslezský kraj,OOP Krnov,144.0
Řícmanice,Brno-venkov,Jihomoravský kraj,OOP Šlapanice,756.0
Bojkovice,Uherské Hradiště,Zlínský kraj,OOP Bojkovice,4564.0
Úhřetická Lhota,Pardubice,Pardubický kraj,OOP Pardubice 3,247.0
Blatnice pod Svatým Antonínkem,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,2113.0
Újezd u Rosic,Brno-venkov,Jihomoravský kraj,OOP Rosice,259.0
Židovice,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,490.0
Volfířov,Jindřichův Hradec,Jihočeský kraj,OOP Dačice,706.0
Přemyslovice,Prostějov,Olomoucký kraj,OOP Konice,1300.0
Zbyslavice,Ostrava-město,Moravskoslezský kraj,OOP Ostrava - Poruba 1,586.0
Šatov,Znojmo,Jihomoravský kraj,OOP Znojmo,1148.0
Pustověty,Rakovník,Středočeský kraj,OOP Roztoky,160.0
Kozojedy,Rakovník,Středočeský kraj,OOP Nové Strašecí,1556.0
Jinačovice,Brno-venkov,Jihomoravský kraj,OOP Kuřim,609.0
Lhota u Lysic,Blansko,Jihomoravský kraj,OOP Boskovice,134.0
Vysoká Pec,Karlovy Vary,Karlovarský kraj,OOP Nejdek,1303.0
Puchlovice,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,125.0
Ocmanice,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,336.0
Mohelnice,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,9669.0
Velká Turná,Strakonice,Jihočeský kraj,OOP Radomyšl,161.0
Rudimov,Zlín,Zlínský kraj,OOP Slavičín,250.0
Suchá,Jihlava,Kraj Vysočina,OOP Třešť,268.0
Zahořany,Praha-západ,Středočeský kraj,OOP Mníšek pod Brdy,1206.0
Luženičky,Domažlice,Plzeňský kraj,OOP Domažlice,321.0
Olbramov,Tachov,Plzeňský kraj,OOP Konstantinovy Lázně,55.0
Chomle,Rokycany,Plzeňský kraj,OOP Radnice,65.0
Jersín,Jihlava,Kraj Vysočina,OOP Polná,200.0
Bohdašín,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Dobruška,225.0
Knovíz,Kladno,Středočeský kraj,OOP Slaný,541.0
Čeperka,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,994.0
Olšany,Vyškov,Jihomoravský kraj,OOP Vyškov,1945.0
Žďárky,Náchod,Královéhradecký kraj,OOP Hronov,555.0
Oprostovice,Přerov,Olomoucký kraj,OOP Přerov 1,97.0
Střemošice,Chrudim,Pardubický kraj,OOP Skuteč,190.0
Podomí,Vyškov,Jihomoravský kraj,OOP Vyškov,424.0
Pustina,Ústí nad Orlicí,Pardubický kraj,OOP Vysoké Mýto,71.0
Zruč-Senec,Plzeň-sever,Plzeňský kraj,OOP Třemošná,2950.0
Povrly,Ústí nad Labem,Ústecký kraj,OOP Neštěmice,2241.0
Osečany,Příbram,Středočeský kraj,OOP Sedlčany,262.0
Otročín,Karlovy Vary,Karlovarský kraj,OOP Teplá,512.0
Louňovice pod Blaníkem,Benešov,Středočeský kraj,OOP Vlašim,664.0
Rožnov pod Radhoštěm,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,16924.0
Dlouhý Újezd,Tachov,Plzeňský kraj,OOP Tachov,368.0
Načešice,Chrudim,Pardubický kraj,OOP Heřmanův Městec,577.0
Mikulůvka,Vsetín,Zlínský kraj,OOP Jablůnka,710.0
Pokojov,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,165.0
Dolní Bojanovice,Hodonín,Jihomoravský kraj,OOP Hodonín,2973.0
Ktiš,Prachatice,Jihočeský kraj,OOP Netolice,504.0
Klíny,Most,Ústecký kraj,OOP Litvínov,109.0
Vlastec,Písek,Jihočeský kraj,OOP Zvíkovské Podhradí,207.0
Branišovice,Brno-venkov,Jihomoravský kraj,OOP Pohořelice,550.0
Pastviny,Ústí nad Orlicí,Pardubický kraj,OOP Žamberk,348.0
Předměřice nad Jizerou,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,703.0
Bochoř,Přerov,Olomoucký kraj,OOP Přerov 2,1021.0
Narysov,Příbram,Středočeský kraj,OOP Příbram - venkov,241.0
Újezdec,Mělník,Středočeský kraj,OOP Vojkovice,579.0
Klec,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,167.0
Vlkava,Mladá Boleslav,Středočeský kraj,OOP Dobrovice,414.0
Zašovice,Třebíč,Kraj Vysočina,OOP Okříšky,124.0
Polště,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,109.0
Brniště,Česká Lípa,Liberecký kraj,OOP Stráž pod Ralskem,1379.0
Koněšín,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,491.0
Tatce,Kolín,Středočeský kraj,OOP Sadská,595.0
Cetkovice,Blansko,Jihomoravský kraj,OOP Boskovice,747.0
Kunkovice,Kroměříž,Zlínský kraj,OOP Morkovice-Slížany,51.0
Maletín,Šumperk,Olomoucký kraj,OOP Mohelnice,372.0
Rožnov,Náchod,Královéhradecký kraj,OOP Jaroměř,387.0
Podsedice,Litoměřice,Ústecký kraj,OOP Lovosice,662.0
Pracejovice,Strakonice,Jihočeský kraj,OOP Radomyšl,313.0
Královské Poříčí,Sokolov,Karlovarský kraj,OOP Sokolov-venkov,853.0
Zborov,Šumperk,Olomoucký kraj,OOP Zábřeh,233.0
Blažkov,Žďár nad Sázavou,Kraj Vysočina,OOP Bystřice nad Pernštejnem,290.0
Chrudim,Chrudim,Pardubický kraj,OOP Chrudim,23313.0
Nepomuk,Příbram,Středočeský kraj,OOP Rožmitál pod Třemšínem,3991.0
Kozárovice,Příbram,Středočeský kraj,OOP Milín,378.0
Nevcehle,Jihlava,Kraj Vysočina,OOP Telč,227.0
Hronov,Náchod,Královéhradecký kraj,OOP Hronov,6354.0
Horní Moštěnice,Přerov,Olomoucký kraj,OOP Přerov 1,1623.0
Řepníky,Ústí nad Orlicí,Pardubický kraj,OOP Skuteč,403.0
Rapotín,Šumperk,Olomoucký kraj,OOP Velké Losiny,3189.0
Brdy,Příbram,Středočeský kraj,OOP Příbram - venkov,33.0
Borová Lada,Prachatice,Jihočeský kraj,OOP Horní Vltavice,269.0
Strakonice,Strakonice,Jihočeský kraj,OOP Strakonice,23048.0
Liptaň,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,473.0
Vraňany,Mělník,Středočeský kraj,OOP Lužec nad Vltavou,894.0
