Id,Vykazovane_zjisteno_mvcr,Vykazovane_objasneno_mvcr,FK_Crime_Lookup,FK_Area_Lookup,FK_Time_Range,Vykazovane_zjisteno_mesic,Vykazovane_objasneno_mesic,FK_District_Lookup
43501,95,28,4,0,48,95,28,34
43502,68,23,4,0,48,68,23,35
43503,41,17,4,0,48,41,17,36
43504,101,23,4,0,48,101,23,37
43505,96,16,4,0,48,96,16,38
43506,136,38,4,0,48,136,38,39
43507,112,52,4,0,48,112,52,40
43508,30,13,4,0,48,30,13,41
43509,50,17,4,0,48,50,17,42
43510,29,8,4,0,48,29,8,43
43511,52,18,4,0,48,52,18,44
43512,0,0,4,0,48,0,0,45
43513,584,102,4,0,48,584,102,46
43514,95,8,4,0,48,95,8,47
43515,67,19,4,0,48,67,19,48
43516,53,21,4,0,48,53,21,49
43517,41,19,4,0,48,41,19,50
43518,80,18,4,0,48,80,18,51
43519,0,0,4,0,48,0,0,52
43520,0,0,4,0,48,0,0,53
43521,23,15,4,0,48,23,15,54
43522,136,26,4,0,48,136,26,55
43523,248,64,4,0,48,248,64,56
43524,76,40,4,0,48,76,40,57
43525,88,25,4,0,48,88,25,58
43526,816,115,4,0,48,816,115,59
43527,0,0,4,0,48,0,0,60
43528,193,88,4,0,48,193,88,61
43529,62,19,4,0,48,62,19,62
43530,28,15,4,0,48,28,15,63
43531,20,10,4,0,48,20,10,64
43532,56,29,4,0,48,56,29,65
43533,48,16,4,0,48,48,16,66
43534,27,12,4,0,48,27,12,67
43535,36,2,4,0,48,36,2,68
43536,53,16,4,0,48,53,16,69
43537,35,10,4,0,48,35,10,70
43538,30,8,4,0,48,30,8,71
43539,19,6,4,0,48,19,6,72
43540,25,9,4,0,48,25,9,73
43541,22,14,4,0,48,22,14,74
43542,43,11,4,0,48,43,11,75
43543,101,23,4,0,48,101,23,76
43544,27,4,4,0,48,27,4,77
43545,36,6,4,0,48,36,6,78
43546,0,0,4,0,48,0,0,79
43547,86,52,4,0,48,86,52,80
43548,69,9,4,0,48,69,9,81
43549,193,42,4,0,48,193,42,82
43550,33,9,4,0,48,33,9,83
43551,46,14,4,0,48,46,14,84
43552,84,47,4,0,48,84,47,85
43553,33,4,4,0,48,33,4,86
43554,0,0,4,0,48,0,0,87
43555,1489,496,5,1,48,1489,496,0
43556,366,72,5,2,48,366,72,0
43557,172,40,5,3,48,172,40,0
43558,60,30,5,4,48,60,30,0
43559,51,15,5,5,48,51,15,0
43560,119,45,5,6,48,119,45,0
43561,41,21,5,7,48,41,21,0
43562,134,45,5,8,48,134,45,0
43563,229,70,5,9,48,229,70,0
43564,76,49,5,10,48,76,49,0
43565,40,16,5,11,48,40,16,0
43566,34,14,5,12,48,34,14,0
43567,51,36,5,13,48,51,36,0
43568,71,30,5,14,48,71,30,0
43569,45,13,5,15,48,45,13,0
43570,68,21,5,0,48,68,21,1
43571,83,17,5,0,48,83,17,2
43572,77,12,5,0,48,77,12,3
43573,138,22,5,0,48,138,22,4
43574,0,0,5,0,48,0,0,5
43575,13,6,5,0,48,13,6,6
43576,16,2,5,0,48,16,2,7
43577,15,8,5,0,48,15,8,8
43578,15,2,5,0,48,15,2,9
43579,8,1,5,0,48,8,1,10
43580,22,5,5,0,48,22,5,11
43581,9,6,5,0,48,9,6,12
43582,4,2,5,0,48,4,2,13
43583,27,0,5,0,48,27,0,14
43584,11,2,5,0,48,11,2,15
43585,12,1,5,0,48,12,1,16
43586,10,3,5,0,48,10,3,17
43587,10,2,5,0,48,10,2,18
43588,24,11,5,0,48,24,11,19
43589,8,2,5,0,48,8,2,20
43590,3,3,5,0,48,3,3,21
43591,1,6,5,0,48,1,6,22
43592,3,1,5,0,48,3,1,23
43593,8,6,5,0,48,8,6,24
43594,13,1,5,0,48,13,1,25
43595,3,0,5,0,48,3,0,26
43596,3,-1,5,0,48,3,-1,27
43597,27,11,5,0,48,27,11,28
43598,6,2,5,0,48,6,2,29
43599,6,2,5,0,48,6,2,30
43600,4,0,5,0,48,4,0,31
43601,2,1,5,0,48,2,1,32
43602,20,2,5,0,48,20,2,33
43603,18,13,5,0,48,18,13,34
43604,26,9,5,0,48,26,9,35
43605,1,3,5,0,48,1,3,36
43606,22,7,5,0,48,22,7,37
43607,10,4,5,0,48,10,4,38
43608,22,7,5,0,48,22,7,39
43609,12,7,5,0,48,12,7,40
43610,9,6,5,0,48,9,6,41
43611,3,8,5,0,48,3,8,42
43612,8,1,5,0,48,8,1,43
43613,9,-1,5,0,48,9,-1,44
43614,0,0,5,0,48,0,0,45
43615,68,21,5,0,48,68,21,46
43616,22,10,5,0,48,22,10,47
43617,15,1,5,0,48,15,1,48
43618,8,6,5,0,48,8,6,49
43619,3,5,5,0,48,3,5,50
43620,18,2,5,0,48,18,2,51
43621,0,0,5,0,48,0,0,52
43622,0,0,5,0,48,0,0,53
43623,16,4,5,0,48,16,4,54
43624,24,6,5,0,48,24,6,55
43625,52,18,5,0,48,52,18,56
43626,13,11,5,0,48,13,11,57
43627,22,9,5,0,48,22,9,58
43628,102,22,5,0,48,102,22,59
43629,0,0,5,0,48,0,0,60
43630,42,26,5,0,48,42,26,61
43631,7,6,5,0,48,7,6,62
43632,21,12,5,0,48,21,12,63
43633,1,3,5,0,48,1,3,64
43634,5,2,5,0,48,5,2,65
43635,15,5,5,0,48,15,5,66
43636,8,2,5,0,48,8,2,67
43637,10,3,5,0,48,10,3,68
43638,7,6,5,0,48,7,6,69
43639,15,4,5,0,48,15,4,70
43640,5,5,5,0,48,5,5,71
43641,3,1,5,0,48,3,1,72
43642,7,3,5,0,48,7,3,73
43643,4,1,5,0,48,4,1,74
43644,1,2,5,0,48,1,2,75
43645,26,14,5,0,48,26,14,76
43646,12,10,5,0,48,12,10,77
43647,12,10,5,0,48,12,10,78
43648,0,0,5,0,48,0,0,79
43649,26,11,5,0,48,26,11,80
43650,15,7,5,0,48,15,7,81
43651,26,11,5,0,48,26,11,82
43652,4,1,5,0,48,4,1,83
43653,19,6,5,0,48,19,6,84
43654,16,8,5,0,48,16,8,85
43655,10,-1,5,0,48,10,-1,86
43656,0,0,5,0,48,0,0,87
43657,1753,1671,6,1,48,1753,1671,0
43658,375,300,6,2,48,375,300,0
43659,200,173,6,3,48,200,173,0
43660,92,106,6,4,48,92,106,0
43661,86,79,6,5,48,86,79,0
43662,186,178,6,6,48,186,178,0
43663,71,59,6,7,48,71,59,0
43664,173,149,6,8,48,173,149,0
43665,208,204,6,9,48,208,204,0
43666,75,86,6,10,48,75,86,0
43667,73,80,6,11,48,73,80,0
43668,53,84,6,12,48,53,84,0
43669,43,42,6,13,48,43,42,0
43670,71,76,6,14,48,71,76,0
43671,47,55,6,15,48,47,55,0
43672,85,72,6,0,48,85,72,1
43673,91,81,6,0,48,91,81,2
43674,97,71,6,0,48,97,71,3
43675,102,76,6,0,48,102,76,4
43676,0,0,6,0,48,0,0,5
43677,13,13,6,0,48,13,13,6
43678,14,9,6,0,48,14,9,7
43679,21,20,6,0,48,21,20,8
43680,18,16,6,0,48,18,16,9
43681,5,7,6,0,48,5,7,10
43682,27,24,6,0,48,27,24,11
43683,10,11,6,0,48,10,11,12
43684,19,20,6,0,48,19,20,13
43685,14,11,6,0,48,14,11,14
43686,8,3,6,0,48,8,3,15
43687,17,12,6,0,48,17,12,16
43688,14,10,6,0,48,14,10,17
43689,20,17,6,0,48,20,17,18
43690,36,30,6,0,48,36,30,19
43691,5,13,6,0,48,5,13,20
43692,8,7,6,0,48,8,7,21
43693,9,17,6,0,48,9,17,22
43694,12,13,6,0,48,12,13,23
43695,7,9,6,0,48,7,9,24
43696,15,17,6,0,48,15,17,25
43697,9,8,6,0,48,9,8,26
43698,13,4,6,0,48,13,4,27
43699,40,41,6,0,48,40,41,28
43700,6,8,6,0,48,6,8,29
43701,8,9,6,0,48,8,9,30
43702,2,0,6,0,48,2,0,31
43703,8,9,6,0,48,8,9,32
43704,35,31,6,0,48,35,31,33
43705,31,31,6,0,48,31,31,34
43706,29,24,6,0,48,29,24,35
43707,19,21,6,0,48,19,21,36
43708,28,27,6,0,48,28,27,37
43709,20,25,6,0,48,20,25,38
43710,24,19,6,0,48,24,19,39
43711,15,13,6,0,48,15,13,40
43712,18,10,6,0,48,18,10,41
43713,17,15,6,0,48,17,15,42
43714,3,1,6,0,48,3,1,43
43715,18,20,6,0,48,18,20,44
43716,0,0,6,0,48,0,0,45
43717,78,60,6,0,48,78,60,46
43718,23,25,6,0,48,23,25,47
43719,15,12,6,0,48,15,12,48
43720,12,13,6,0,48,12,13,49
43721,19,18,6,0,48,19,18,50
43722,26,21,6,0,48,26,21,51
43723,0,0,6,0,48,0,0,52
43724,0,0,6,0,48,0,0,53
43725,21,23,6,0,48,21,23,54
43726,21,11,6,0,48,21,11,55
43727,36,35,6,0,48,36,35,56
43728,16,28,6,0,48,16,28,57
43729,57,57,6,0,48,57,57,58
43730,57,50,6,0,48,57,50,59
43731,0,0,6,0,48,0,0,60
43732,41,43,6,0,48,41,43,61
43733,4,12,6,0,48,4,12,62
43734,13,11,6,0,48,13,11,63
43735,9,10,6,0,48,9,10,64
43736,8,10,6,0,48,8,10,65
43737,22,22,6,0,48,22,22,66
43738,11,17,6,0,48,11,17,67
43739,8,4,6,0,48,8,4,68
43740,32,37,6,0,48,32,37,69
43741,12,29,6,0,48,12,29,70
43742,12,17,6,0,48,12,17,71
43743,10,12,6,0,48,10,12,72
43744,6,7,6,0,48,6,7,73
43745,13,19,6,0,48,13,19,74
43746,13,13,6,0,48,13,13,75
43747,16,18,6,0,48,16,18,76
43748,7,2,6,0,48,7,2,77
43749,7,9,6,0,48,7,9,78
43750,0,0,6,0,48,0,0,79
43751,10,15,6,0,48,10,15,80
43752,18,15,6,0,48,18,15,81
43753,38,41,6,0,48,38,41,82
43754,5,5,6,0,48,5,5,83
43755,19,19,6,0,48,19,19,84
43756,19,25,6,0,48,19,25,85
43757,9,11,6,0,48,9,11,86
43758,0,0,6,0,48,0,0,87
43759,2450,2491,7,1,48,2450,2491,0
43760,366,325,7,2,48,366,325,0
43761,307,319,7,3,48,307,319,0
43762,140,169,7,4,48,140,169,0
43763,97,102,7,5,48,97,102,0
43764,241,235,7,6,48,241,235,0
43765,119,108,7,7,48,119,108,0
43766,235,250,7,8,48,235,250,0
43767,323,311,7,9,48,323,311,0
43768,141,179,7,10,48,141,179,0
43769,103,77,7,11,48,103,77,0
43770,93,108,7,12,48,93,108,0
43771,104,109,7,13,48,104,109,0
43772,117,125,7,14,48,117,125,0
43773,64,74,7,15,48,64,74,0
43774,54,55,7,0,48,54,55,1
43775,77,61,7,0,48,77,61,2
43776,112,95,7,0,48,112,95,3
43777,123,114,7,0,48,123,114,4
43778,0,0,7,0,48,0,0,5
43779,28,34,7,0,48,28,34,6
43780,22,20,7,0,48,22,20,7
43781,38,42,7,0,48,38,42,8
43782,23,27,7,0,48,23,27,9
43783,15,17,7,0,48,15,17,10
43784,24,27,7,0,48,24,27,11
43785,34,42,7,0,48,34,42,12
43786,21,19,7,0,48,21,19,13
43787,23,23,7,0,48,23,23,14
43788,14,7,7,0,48,14,7,15
43789,17,19,7,0,48,17,19,16
43790,20,20,7,0,48,20,20,17
43791,28,22,7,0,48,28,22,18
43792,43,43,7,0,48,43,43,19
43793,12,14,7,0,48,12,14,20
43794,16,22,7,0,48,16,22,21
43795,22,20,7,0,48,22,20,22
43796,7,11,7,0,48,7,11,23
43797,16,23,7,0,48,16,23,24
43798,24,36,7,0,48,24,36,25
43799,8,10,7,0,48,8,10,26
43800,20,20,7,0,48,20,20,27
43801,31,30,7,0,48,31,30,28
43802,11,11,7,0,48,11,11,29
43803,15,18,7,0,48,15,18,30
43804,2,4,7,0,48,2,4,31
43805,10,9,7,0,48,10,9,32
43806,36,34,7,0,48,36,34,33
43807,53,54,7,0,48,53,54,34
43808,25,27,7,0,48,25,27,35
43809,21,26,7,0,48,21,26,36
43810,36,33,7,0,48,36,33,37
43811,33,28,7,0,48,33,28,38
43812,37,33,7,0,48,37,33,39
43813,28,23,7,0,48,28,23,40
43814,14,17,7,0,48,14,17,41
43815,32,26,7,0,48,32,26,42
43816,20,19,7,0,48,20,19,43
43817,25,23,7,0,48,25,23,44
43818,0,0,7,0,48,0,0,45
43819,79,77,7,0,48,79,77,46
43820,27,29,7,0,48,27,29,47
43821,15,19,7,0,48,15,19,48
43822,31,39,7,0,48,31,39,49
43823,24,25,7,0,48,24,25,50
43824,59,61,7,0,48,59,61,51
43825,0,0,7,0,48,0,0,52
43826,0,0,7,0,48,0,0,53
43827,36,40,7,0,48,36,40,54
43828,41,42,7,0,48,41,42,55
43829,63,58,7,0,48,63,58,56
43830,31,40,7,0,48,31,40,57
43831,45,41,7,0,48,45,41,58
43832,107,90,7,0,48,107,90,59
43833,0,0,7,0,48,0,0,60
43834,60,61,7,0,48,60,61,61
43835,27,43,7,0,48,27,43,62
43836,31,37,7,0,48,31,37,63
43837,8,10,7,0,48,8,10,64
43838,15,28,7,0,48,15,28,65
43839,41,32,7,0,48,41,32,66
43840,16,15,7,0,48,16,15,67
43841,18,11,7,0,48,18,11,68
43842,28,19,7,0,48,28,19,69
43843,29,35,7,0,48,29,35,70
43844,14,15,7,0,48,14,15,71
43845,13,16,7,0,48,13,16,72
43846,18,16,7,0,48,18,16,73
43847,19,26,7,0,48,19,26,74
43848,41,33,7,0,48,41,33,75
43849,39,43,7,0,48,39,43,76
43850,10,14,7,0,48,10,14,77
43851,14,19,7,0,48,14,19,78
43852,0,0,7,0,48,0,0,79
43853,35,42,7,0,48,35,42,80
43854,25,16,7,0,48,25,16,81
43855,43,45,7,0,48,43,45,82
43856,14,22,7,0,48,14,22,83
43857,19,20,7,0,48,19,20,84
43858,23,31,7,0,48,23,31,85
43859,22,23,7,0,48,22,23,86
43860,0,0,7,0,48,0,0,87
43861,1905,1263,8,1,48,1905,1263,0
43862,488,243,8,2,48,488,243,0
43863,205,112,8,3,48,205,112,0
43864,74,91,8,4,48,74,91,0
43865,79,32,8,5,48,79,32,0
43866,142,99,8,6,48,142,99,0
43867,91,65,8,7,48,91,65,0
43868,243,191,8,8,48,243,191,0
43869,215,133,8,9,48,215,133,0
43870,74,97,8,10,48,74,97,0
43871,48,27,8,11,48,48,27,0
43872,63,41,8,12,48,63,41,0
43873,47,41,8,13,48,47,41,0
43874,86,59,8,14,48,86,59,0
43875,50,32,8,15,48,50,32,0
43876,169,78,8,0,48,169,78,1
43877,96,46,8,0,48,96,46,2
43878,116,61,8,0,48,116,61,3
43879,107,58,8,0,48,107,58,4
43880,0,0,8,0,48,0,0,5
43881,11,5,8,0,48,11,5,6
43882,19,13,8,0,48,19,13,7
43883,30,16,8,0,48,30,16,8
43884,25,9,8,0,48,25,9,9
43885,12,4,8,0,48,12,4,10
43886,19,7,8,0,48,19,7,11
43887,17,6,8,0,48,17,6,12
43888,22,9,8,0,48,22,9,13
43889,8,11,8,0,48,8,11,14
43890,4,4,8,0,48,4,4,15
43891,15,9,8,0,48,15,9,16
43892,16,11,8,0,48,16,11,17
43893,7,8,8,0,48,7,8,18
43894,44,17,8,0,48,44,17,19
43895,4,11,8,0,48,4,11,20
43896,9,10,8,0,48,9,10,21
43897,6,14,8,0,48,6,14,22
43898,1,5,8,0,48,1,5,23
43899,4,29,8,0,48,4,29,24
43900,6,5,8,0,48,6,5,25
43901,5,0,8,0,48,5,0,26
43902,10,3,8,0,48,10,3,27
43903,39,15,8,0,48,39,15,28
43904,2,4,8,0,48,2,4,29
43905,6,2,8,0,48,6,2,30
43906,2,0,8,0,48,2,0,31
43907,15,8,8,0,48,15,8,32
43908,25,7,8,0,48,25,7,33
43909,18,19,8,0,48,18,19,34
43910,30,11,8,0,48,30,11,35
43911,0,11,8,0,48,0,11,36
43912,26,26,8,0,48,26,26,37
43913,15,7,8,0,48,15,7,38
43914,28,18,8,0,48,28,18,39
43915,31,19,8,0,48,31,19,40
43916,15,5,8,0,48,15,5,41
43917,19,22,8,0,48,19,22,42
43918,7,8,8,0,48,7,8,43
43919,19,11,8,0,48,19,11,44
43920,0,0,8,0,48,0,0,45
43921,124,54,8,0,48,124,54,46
43922,13,17,8,0,48,13,17,47
43923,17,22,8,0,48,17,22,48
43924,33,53,8,0,48,33,53,49
43925,45,37,8,0,48,45,37,50
43926,11,8,8,0,48,11,8,51
43927,0,0,8,0,48,0,0,52
43928,0,0,8,0,48,0,0,53
43929,3,8,8,0,48,3,8,54
43930,31,22,8,0,48,31,22,55
43931,27,22,8,0,48,27,22,56
43932,25,30,8,0,48,25,30,57
43933,25,14,8,0,48,25,14,58
43934,104,37,8,0,48,104,37,59
43935,0,0,8,0,48,0,0,60
43936,45,55,8,0,48,45,55,61
43937,11,21,8,0,48,11,21,62
43938,-1,7,8,0,48,-1,7,63
43939,2,5,8,0,48,2,5,64
43940,17,9,8,0,48,17,9,65
43941,11,8,8,0,48,11,8,66
43942,12,8,8,0,48,12,8,67
43943,15,3,8,0,48,15,3,68
43944,10,8,8,0,48,10,8,69
43945,23,25,8,0,48,23,25,70
43946,1,9,8,0,48,1,9,71
43947,13,5,8,0,48,13,5,72
43948,17,0,8,0,48,17,0,73
43949,9,2,8,0,48,9,2,74
43950,5,10,8,0,48,5,10,75
43951,25,17,8,0,48,25,17,76
43952,3,2,8,0,48,3,2,77
43953,14,12,8,0,48,14,12,78
43954,0,0,8,0,48,0,0,79
43955,13,8,8,0,48,13,8,80
43956,20,11,8,0,48,20,11,81
43957,39,34,8,0,48,39,34,82
43958,14,6,8,0,48,14,6,83
43959,28,19,8,0,48,28,19,84
43960,14,8,8,0,48,14,8,85
43961,8,5,8,0,48,8,5,86
43962,0,0,8,0,48,0,0,87
43963,1,1,9,1,48,1,1,0
43964,0,0,9,2,48,0,0,0
43965,0,0,9,3,48,0,0,0
43966,1,1,9,4,48,1,1,0
43967,0,0,9,5,48,0,0,0
43968,0,0,9,6,48,0,0,0
43969,0,0,9,7,48,0,0,0
43970,0,0,9,8,48,0,0,0
43971,0,0,9,9,48,0,0,0
43972,0,0,9,10,48,0,0,0
43973,0,0,9,11,48,0,0,0
43974,0,0,9,12,48,0,0,0
43975,0,0,9,13,48,0,0,0
43976,0,0,9,14,48,0,0,0
43977,0,0,9,15,48,0,0,0
43978,0,0,9,0,48,0,0,1
43979,0,0,9,0,48,0,0,2
43980,0,0,9,0,48,0,0,3
43981,0,0,9,0,48,0,0,4
43982,0,0,9,0,48,0,0,5
43983,0,0,9,0,48,0,0,6
43984,0,0,9,0,48,0,0,7
43985,0,0,9,0,48,0,0,8
43986,0,0,9,0,48,0,0,9
43987,0,0,9,0,48,0,0,10
43988,0,0,9,0,48,0,0,11
43989,0,0,9,0,48,0,0,12
43990,0,0,9,0,48,0,0,13
43991,0,0,9,0,48,0,0,14
43992,0,0,9,0,48,0,0,15
43993,0,0,9,0,48,0,0,16
43994,0,0,9,0,48,0,0,17
43995,0,0,9,0,48,0,0,18
43996,0,0,9,0,48,0,0,19
43997,0,0,9,0,48,0,0,20
43998,1,1,9,0,48,1,1,21
43999,0,0,9,0,48,0,0,22
44000,0,0,9,0,48,0,0,23
44001,0,0,9,0,48,0,0,24
44002,0,0,9,0,48,0,0,25
44003,0,0,9,0,48,0,0,26
44004,0,0,9,0,48,0,0,27
44005,0,0,9,0,48,0,0,28
44006,0,0,9,0,48,0,0,29
44007,0,0,9,0,48,0,0,30
44008,0,0,9,0,48,0,0,31
44009,0,0,9,0,48,0,0,32
44010,0,0,9,0,48,0,0,33
44011,0,0,9,0,48,0,0,34
44012,0,0,9,0,48,0,0,35
44013,0,0,9,0,48,0,0,36
44014,0,0,9,0,48,0,0,37
44015,0,0,9,0,48,0,0,38
44016,0,0,9,0,48,0,0,39
44017,0,0,9,0,48,0,0,40
44018,0,0,9,0,48,0,0,41
44019,0,0,9,0,48,0,0,42
44020,0,0,9,0,48,0,0,43
44021,0,0,9,0,48,0,0,44
44022,0,0,9,0,48,0,0,45
44023,0,0,9,0,48,0,0,46
44024,0,0,9,0,48,0,0,47
44025,0,0,9,0,48,0,0,48
44026,0,0,9,0,48,0,0,49
44027,0,0,9,0,48,0,0,50
44028,0,0,9,0,48,0,0,51
44029,0,0,9,0,48,0,0,52
44030,0,0,9,0,48,0,0,53
44031,0,0,9,0,48,0,0,54
44032,0,0,9,0,48,0,0,55
44033,0,0,9,0,48,0,0,56
44034,0,0,9,0,48,0,0,57
44035,0,0,9,0,48,0,0,58
44036,0,0,9,0,48,0,0,59
44037,0,0,9,0,48,0,0,60
44038,0,0,9,0,48,0,0,61
44039,0,0,9,0,48,0,0,62
44040,0,0,9,0,48,0,0,63
44041,0,0,9,0,48,0,0,64
44042,0,0,9,0,48,0,0,65
44043,0,0,9,0,48,0,0,66
44044,0,0,9,0,48,0,0,67
44045,0,0,9,0,48,0,0,68
44046,0,0,9,0,48,0,0,69
44047,0,0,9,0,48,0,0,70
44048,0,0,9,0,48,0,0,71
44049,0,0,9,0,48,0,0,72
44050,0,0,9,0,48,0,0,73
44051,0,0,9,0,48,0,0,74
44052,0,0,9,0,48,0,0,75
44053,0,0,9,0,48,0,0,76
44054,0,0,9,0,48,0,0,77
44055,0,0,9,0,48,0,0,78
44056,0,0,9,0,48,0,0,79
44057,0,0,9,0,48,0,0,80
44058,0,0,9,0,48,0,0,81
44059,0,0,9,0,48,0,0,82
44060,0,0,9,0,48,0,0,83
44061,0,0,9,0,48,0,0,84
44062,0,0,9,0,48,0,0,85
44063,0,0,9,0,48,0,0,86
44064,0,0,9,0,48,0,0,87
44065,2069,723,1,1,49,2069,723,0
44066,234,65,1,2,49,234,65,0
44067,233,76,1,3,49,233,76,0
44068,113,37,1,4,49,113,37,0
44069,111,68,1,5,49,111,68,0
44070,203,89,1,6,49,203,89,0
44071,81,28,1,7,49,81,28,0
44072,219,46,1,8,49,219,46,0
44073,312,80,1,9,49,312,80,0
44074,139,37,1,10,49,139,37,0
44075,77,30,1,11,49,77,30,0
44076,66,22,1,12,49,66,22,0
44077,78,29,1,13,49,78,29,0
44078,121,60,1,14,49,121,60,0
44079,82,56,1,15,49,82,56,0
44080,66,29,1,0,49,66,29,1
44081,36,6,1,0,49,36,6,2
44082,44,13,1,0,49,44,13,3
44083,88,17,1,0,49,88,17,4
44084,0,0,1,0,49,0,0,5
44085,8,2,1,0,49,8,2,6
44086,17,1,1,0,49,17,1,7
44087,20,5,1,0,49,20,5,8
44088,23,7,1,0,49,23,7,9
44089,12,3,1,0,49,12,3,10
44090,21,5,1,0,49,21,5,11
44091,27,7,1,0,49,27,7,12
44092,23,14,1,0,49,23,14,13
44093,24,11,1,0,49,24,11,14
44094,6,2,1,0,49,6,2,15
44095,21,6,1,0,49,21,6,16
44096,15,5,1,0,49,15,5,17
44097,16,8,1,0,49,16,8,18
44098,42,13,1,0,49,42,13,19
44099,16,2,1,0,49,16,2,20
44100,14,6,1,0,49,14,6,21
44101,18,7,1,0,49,18,7,22
44102,8,4,1,0,49,8,4,23
44103,6,2,1,0,49,6,2,24
44104,9,3,1,0,49,9,3,25
44105,6,3,1,0,49,6,3,26
44106,10,9,1,0,49,10,9,27
44107,65,35,1,0,49,65,35,28
44108,3,0,1,0,49,3,0,29
44109,8,8,1,0,49,8,8,30
44110,7,6,1,0,49,7,6,31
44111,12,7,1,0,49,12,7,32
44112,35,13,1,0,49,35,13,33
44113,24,10,1,0,49,24,10,34
44114,17,5,1,0,49,17,5,35
44115,19,10,1,0,49,19,10,36
44116,41,24,1,0,49,41,24,37
44117,28,14,1,0,49,28,14,38
44118,39,13,1,0,49,39,13,39
44119,28,11,1,0,49,28,11,40
44120,10,1,1,0,49,10,1,41
44121,18,5,1,0,49,18,5,42
44122,8,4,1,0,49,8,4,43
44123,17,7,1,0,49,17,7,44
44124,0,0,1,0,49,0,0,45
44125,91,18,1,0,49,91,18,46
44126,23,2,1,0,49,23,2,47
44127,28,11,1,0,49,28,11,48
44128,38,12,1,0,49,38,12,49
44129,17,1,1,0,49,17,1,50
44130,22,2,1,0,49,22,2,51
44131,0,0,1,0,49,0,0,52
44132,0,0,1,0,49,0,0,53
44133,27,7,1,0,49,27,7,54
44134,32,8,1,0,49,32,8,55
44135,92,22,1,0,49,92,22,56
44136,19,3,1,0,49,19,3,57
44137,29,8,1,0,49,29,8,58
44138,113,32,1,0,49,113,32,59
44139,0,0,1,0,49,0,0,60
44140,30,7,1,0,49,30,7,61
44141,34,7,1,0,49,34,7,62
44142,37,12,1,0,49,37,12,63
44143,12,3,1,0,49,12,3,64
44144,26,8,1,0,49,26,8,65
44145,29,9,1,0,49,29,9,66
44146,15,10,1,0,49,15,10,67
44147,17,8,1,0,49,17,8,68
44148,16,3,1,0,49,16,3,69
44149,14,1,1,0,49,14,1,70
44150,9,5,1,0,49,9,5,71
44151,17,8,1,0,49,17,8,72
44152,20,5,1,0,49,20,5,73
44153,6,3,1,0,49,6,3,74
44154,14,5,1,0,49,14,5,75
44155,32,14,1,0,49,32,14,76
44156,21,5,1,0,49,21,5,77
44157,11,5,1,0,49,11,5,78
44158,0,0,1,0,49,0,0,79
44159,35,12,1,0,49,35,12,80
44160,22,11,1,0,49,22,11,81
44161,51,28,1,0,49,51,28,82
44162,13,9,1,0,49,13,9,83
44163,20,12,1,0,49,20,12,84
44164,39,28,1,0,49,39,28,85
44165,23,16,1,0,49,23,16,86
44166,0,0,1,0,49,0,0,87
44167,255,90,2,1,49,255,90,0
44168,29,7,2,2,49,29,7,0
44169,26,15,2,3,49,26,15,0
44170,8,2,2,4,49,8,2,0
44171,8,6,2,5,49,8,6,0
44172,29,4,2,6,49,29,4,0
44173,12,7,2,7,49,12,7,0
44174,25,9,2,8,49,25,9,0
44175,24,4,2,9,49,24,4,0
44176,19,5,2,10,49,19,5,0
44177,13,3,2,11,49,13,3,0
44178,17,4,2,12,49,17,4,0
44179,18,2,2,13,49,18,2,0
44180,11,7,2,14,49,11,7,0
44181,16,15,2,15,49,16,15,0
44182,5,1,2,0,49,5,1,1
44183,5,0,2,0,49,5,0,2
44184,7,0,2,0,49,7,0,3
44185,12,6,2,0,49,12,6,4
44186,0,0,2,0,49,0,0,5
44187,0,0,2,0,49,0,0,6
44188,0,0,2,0,49,0,0,7
44189,2,1,2,0,49,2,1,8
44190,3,1,2,0,49,3,1,9
44191,0,0,2,0,49,0,0,10
44192,1,0,2,0,49,1,0,11
44193,3,1,2,0,49,3,1,12
44194,0,0,2,0,49,0,0,13
44195,2,0,2,0,49,2,0,14
44196,1,0,2,0,49,1,0,15
44197,2,1,2,0,49,2,1,16
44198,12,11,2,0,49,12,11,17
44199,0,0,2,0,49,0,0,18
44200,1,0,2,0,49,1,0,19
44201,0,0,2,0,49,0,0,20
44202,0,0,2,0,49,0,0,21
44203,2,0,2,0,49,2,0,22
44204,2,1,2,0,49,2,1,23
44205,0,0,2,0,49,0,0,24
44206,3,1,2,0,49,3,1,25
44207,1,1,2,0,49,1,1,26
44208,1,1,2,0,49,1,1,27
44209,2,1,2,0,49,2,1,28
44210,1,1,2,0,49,1,1,29
44211,1,0,2,0,49,1,0,30
44212,0,0,2,0,49,0,0,31
44213,2,2,2,0,49,2,2,32
44214,4,1,2,0,49,4,1,33
44215,6,1,2,0,49,6,1,34
44216,6,0,2,0,49,6,0,35
44217,4,1,2,0,49,4,1,36
44218,1,1,2,0,49,1,1,37
44219,6,0,2,0,49,6,0,38
44220,2,0,2,0,49,2,0,39
44221,3,1,2,0,49,3,1,40
44222,2,1,2,0,49,2,1,41
44223,4,3,2,0,49,4,3,42
44224,0,0,2,0,49,0,0,43
44225,3,2,2,0,49,3,2,44
44226,0,0,2,0,49,0,0,45
44227,8,2,2,0,49,8,2,46
44228,4,3,2,0,49,4,3,47
44229,2,2,2,0,49,2,2,48
